@timestamp,사고지역관리번호,사고년도,사고유형구분,시도시군구명,사고지역위치명,발생건수,사상자수,사망자수,중상자수,경상자수,부상자수,location.lat,location.lon
,2014109,2013,자전거,서울특별시 양천구7,서울특별시 양천구 신정동(동은빌딩 부근),5,5,0,1,3,1,37.52163863,126.8574317
,2014109,2013,자전거,서울특별시 양천구8,서울특별시 양천구 목동(목동2.3단지 부근),5,6,0,0,4,2,37.53551275,126.8761987
,2014109,2013,자전거,서울특별시 양천구9,서울특별시 양천구 신월동(신길제1동하나은행 부근),4,4,0,0,4,0,37.53028609,126.8374774
,2014109,2013,자전거,서울특별시 강서구1,서울특별시 강서구 공항동(우리은행내발산 부근),5,5,0,2,2,1,37.5536862,126.8367415
,2014109,2013,자전거,서울특별시 강서구2,서울특별시 강서구 등촌동(삼성홈플러스강서점 부근),4,4,0,1,3,0,37.55915955,126.8539499
,2014109,2013,자전거,서울특별시 강서구3,서울특별시 강서구 등촌동(강서구청입구_화곡로_진출_4 부근),4,4,0,0,4,0,37.55562965,126.8522183
,2014109,2013,자전거,서울특별시 구로구1,서울특별시 구로구 구로동(구로디지털단지역 부근),6,6,0,3,2,1,37.48450112,126.9029565
,2014109,2013,자전거,서울특별시 구로구2,서울특별시 구로구 구로동(거리공원_거리공원길_진입 부근),6,6,0,3,1,2,37.50142744,126.8905863
,2014109,2013,자전거,서울특별시 구로구3,서울특별시 구로구 오류동(시티월드앞 부근),5,6,0,1,5,0,37.49442341,126.8402086
,2014109,2013,자전거,서울특별시 구로구4,서울특별시 구로구 구로동(구로이화우성아파트_구로큰길_진 부근),5,6,0,1,4,1,37.49159953,126.8918693
,2014109,2013,자전거,서울특별시 구로구5,서울특별시 구로구 개봉동(개봉고가차도(남측) 부근),5,5,0,1,2,2,37.49133395,126.8560541
,2014109,2013,자전거,서울특별시 구로구6,서울특별시 구로구 구로동(고대구로병원_구로동길_진출 부근),5,5,0,0,5,0,37.49347218,126.8832943
,2014109,2013,자전거,서울특별시 구로구7,서울특별시 구로구 가리봉동(공단오거리 부근),4,4,0,3,1,0,37.47950166,126.8897958
,2014109,2013,자전거,서울특별시 구로구8,서울특별시 구로구 구로동(구로구청구의회 부근),4,4,0,1,2,1,37.49552557,126.8893713
,2014109,2013,자전거,서울특별시 금천구1,서울특별시 금천구 시흥동(시흥사거리 부근),7,7,0,2,3,2,37.45457974,126.9005902
,2014109,2013,자전거,서울특별시 영등포구1,서울특별시 영등포구 문래동5가(신정교(동단) 부근),8,9,0,2,4,3,37.51584228,126.8823515
,2014109,2013,자전거,서울특별시 영등포구2,서울특별시 영등포구 여의도동(여의하류IC20 부근),7,7,0,3,3,1,37.53257694,126.9243479
,2014109,2013,자전거,서울특별시 영등포구3,서울특별시 영등포구 대림동(대림사거리 부근),7,7,0,3,2,2,37.48912358,126.9065946
,2014109,2013,자전거,서울특별시 영등포구4,서울특별시 영등포구 여의도동(마포대교남단_여의서로_진입 부근),7,10,0,2,7,1,37.52944398,126.9287364
,2014109,2013,자전거,서울특별시 영등포구5,서울특별시 영등포구 여의도동(여의나루역 부근),7,8,0,2,6,0,37.52689214,126.9326865
,2014109,2013,자전거,서울특별시 영등포구6,서울특별시 영등포구 당산동6가(노들길-선유로램프(1) 부근),7,8,0,2,5,1,37.53651402,126.8989413
,2014109,2013,자전거,서울특별시 영등포구7,서울특별시 영등포구 양화동(올림픽대로램프(8) 부근),6,8,0,2,2,4,37.54737475,126.8891977
,2014109,2013,자전거,서울특별시 영등포구8,서울특별시 영등포구 여의도동(원효대교사거리_여의동로_진입 부근),6,8,0,1,5,2,37.52434053,126.9360831
,2014109,2013,자전거,서울특별시 영등포구9,서울특별시 영등포구 대림동(대림우성아파트사거리_도림로_진 부근),6,6,0,1,4,1,37.49531271,126.9002987
,2014109,2013,자전거,서울특별시 영등포구10,서울특별시 영등포구 대림동(대림3동사거리_가마산길_진출_2 부근),6,6,0,1,2,3,37.49885784,126.8957203
,2014109,2013,자전거,서울특별시 영등포구11,서울특별시 영등포구 당산동1가(노들길-일반국도6호선램프(2) 부근),5,5,0,1,4,0,37.53773549,126.9034138
,2014109,2013,자전거,서울특별시 영등포구12,서울특별시 영등포구 여의도동(시범아파트앞_여의동로_진입 부근),5,5,0,1,3,1,37.52054982,126.9407886
,2014109,2013,자전거,서울특별시 영등포구13,서울특별시 영등포구 대림동(대림공원사거리 부근),5,5,0,0,3,2,37.49253626,126.9033584
,2014109,2013,자전거,서울특별시 영등포구14,서울특별시 영등포구 당산동4가(보라빌딩 부근),4,4,0,1,2,1,37.52973448,126.8986674
,2014109,2013,자전거,서울특별시 영등포구15,서울특별시 영등포구 양평동2가(서부간선도로-양평로램프(4) 부근),4,4,0,1,2,1,37.54042087,126.8890823
,2014109,2013,자전거,서울특별시 영등포구16,서울특별시 영등포구 신길동(신길광장공원앞 부근),4,4,0,0,3,1,37.499697,126.9052953
,2014109,2013,자전거,서울특별시 동작구1,서울특별시 동작구 본동(노들길-한강로램프(1) 부근),6,8,0,5,3,0,37.51420335,126.955637
,2014109,2013,자전거,서울특별시 동작구2,서울특별시 동작구 흑석동(중앙대입구교차로 부근),5,5,0,2,2,1,37.50929432,126.9656984
,2014109,2013,자전거,서울특별시 동작구3,서울특별시 동작구 신대방동(신림우방아파트 부근),5,5,0,1,3,1,37.49088119,126.9161603
,2014109,2013,자전거,서울특별시 동작구4,서울특별시 동작구 노량진동(노량진삼거리 부근),4,4,1,0,3,0,37.51351587,126.9399788
,2014109,2013,자전거,서울특별시 관악구1,서울특별시 관악구 봉천동(당곡사거리 부근),8,8,0,2,4,2,37.48933842,126.9283059
,2014109,2013,자전거,서울특별시 관악구2,서울특별시 관악구 신림동(신림4동사무소입구 부근),7,7,0,1,5,1,37.4837735,126.9140882
,2014109,2013,자전거,서울특별시 관악구3,서울특별시 관악구 신림동(프레콘빌딩 부근),6,6,0,2,3,1,37.48432621,126.9320149
,2014109,2013,자전거,서울특별시 관악구4,서울특별시 관악구 봉천동(은천길입구_은천길_진입 부근),6,6,0,1,5,0,37.48659726,126.9352418
,2014109,2013,자전거,서울특별시 관악구5,서울특별시 관악구 신림동(국민건강보험공단앞 부근),5,5,0,3,2,0,37.47969763,126.9149203
,2014109,2013,자전거,서울특별시 관악구6,서울특별시 관악구 신림동(구로전화국_남부순환로_진출 부근),4,4,0,2,2,0,37.48030128,126.9052853
,2014109,2013,자전거,서울특별시 서초구1,서울특별시 서초구 방배동(서초구-동작구경계(2) 부근),6,7,0,3,4,0,37.49984238,126.9849893
,2014109,2013,자전거,서울특별시 서초구2,서울특별시 서초구 방배동(이수역_사당로_진출_2 부근),5,5,0,1,4,0,37.48495055,126.9809301
,2014109,2013,자전거,서울특별시 강남구1,서울특별시 강남구 일원동(대모산입구역 부근),5,5,0,2,2,1,37.49156075,127.0728388
,2014109,2013,자전거,서울특별시 강남구2,서울특별시 강남구 수서동(강남스포츠문화센터 부근),4,5,0,3,2,0,37.48945847,127.1054509
,2014109,2013,자전거,서울특별시 송파구1,서울특별시 송파구 잠실동(올림픽대로-백제고분로램프(3) 부근),9,12,0,5,4,3,37.51847899,127.0807103
,2014109,2013,자전거,서울특별시 송파구2,서울특별시 송파구 가락동(가락시장 부근),7,8,1,5,2,0,37.49781541,127.1137809
,2014109,2013,자전거,서울특별시 송파구3,서울특별시 송파구 잠실동(잠실사거리 부근),7,7,0,4,3,0,37.51193961,127.0922884
,2014109,2013,자전거,서울특별시 송파구4,서울특별시 송파구 풍납동(영파여중고앞 부근),7,7,0,2,5,0,37.5332877,127.1209177
,2014109,2013,자전거,서울특별시 송파구5,서울특별시 송파구 송파동(가락중고교 부근),7,7,0,1,6,0,37.50130154,127.1177631
,2014109,2013,자전거,서울특별시 송파구6,서울특별시 송파구 잠실동(우남빌딩 부근),6,7,0,4,3,0,37.5067266,127.0797515
,2014109,2013,자전거,서울특별시 송파구7,서울특별시 송파구 풍납동(세제빌딩 부근),6,6,0,3,3,0,37.52654988,127.1183676
,2014109,2013,자전거,서울특별시 송파구8,서울특별시 송파구 석촌동(석촌호수남(석촌사거리) 부근),6,6,0,3,3,0,37.50765306,127.102094
,2014109,2013,자전거,서울특별시 송파구9,서울특별시 송파구 방이동(올림픽프라자 부근),6,6,0,3,2,1,37.51642205,127.1310784
,2014109,2013,자전거,서울특별시 송파구10,서울특별시 송파구 방이동(방이사거리 부근),6,6,0,2,3,1,37.51045823,127.1120703
,2014109,2013,자전거,서울특별시 송파구11,서울특별시 송파구 삼전동(삼전사거리 부근),6,6,0,2,3,1,37.50298943,127.089261
,2014109,2013,자전거,서울특별시 송파구12,서울특별시 송파구 잠실동(올림픽로-봉상시길_진입 부근),6,6,0,2,3,1,37.51167356,127.0799197
,2014109,2013,자전거,서울특별시 송파구13,서울특별시 송파구 송파동(송파사거리 부근),6,7,0,0,7,0,37.50121731,127.1109918
,2014109,2013,자전거,서울특별시 송파구14,서울특별시 송파구 신천동(송파구청 부근),5,5,1,3,1,0,37.51532482,127.1064873
,2014109,2013,자전거,서울특별시 송파구15,서울특별시 송파구 잠실동(신천역 부근),5,5,1,2,1,1,37.51174512,127.0856135
,2014109,2013,자전거,서울특별시 송파구16,서울특별시 송파구 오금동(방이역 부근),5,5,0,4,1,0,37.50859016,127.1260697
,2014109,2013,자전거,서울특별시 송파구17,서울특별시 송파구 잠실동(올림픽대로-백제고분로램프(5) 부근),5,6,0,3,2,1,37.51912347,127.0747262
,2014109,2013,자전거,서울특별시 송파구18,서울특별시 송파구 방이동(올림픽공원남4문 부근),5,6,0,3,2,1,37.51617854,127.1158827
,2014109,2013,자전거,서울특별시 송파구19,서울특별시 송파구 삼전동(배명로터리 부근),5,5,0,3,1,1,37.50159377,127.0974492
,2014109,2013,자전거,서울특별시 송파구20,서울특별시 송파구 송파동(오금로-남부순환로_진출_2 부근),5,5,0,3,1,1,37.50490682,127.1234926
,2014109,2013,자전거,서울특별시 송파구21,서울특별시 송파구 오금동(인애가한방병원 부근),5,6,0,2,3,1,37.50559119,127.1337691
,2014109,2013,자전거,서울특별시 송파구22,서울특별시 송파구 석촌동(석촌호수(서호) 부근),5,5,0,2,3,0,37.50657024,127.0970464
,2014109,2013,자전거,서울특별시 송파구23,서울특별시 송파구 가락동(GS마트입구 부근),5,5,0,2,3,0,37.49220871,127.1173354
,2014109,2013,자전거,서울특별시 송파구24,서울특별시 송파구 삼전동(잠실3동파출소앞_삼전로_진입_1 부근),5,5,0,1,4,0,37.50803434,127.0911845
,2014109,2013,자전거,서울특별시 송파구25,서울특별시 송파구 문정동(가락동한신아파트_로데오거리_진 부근),5,5,0,1,4,0,37.48895359,127.1216744
,2014109,2013,자전거,서울특별시 송파구26,서울특별시 송파구 가락동(가락시장입구 부근),5,5,0,1,4,0,37.49567322,127.1082535
,2014109,2013,자전거,서울특별시 송파구27,서울특별시 송파구 잠실동(올림픽대로-일반국도3호선램프(1 부근),5,5,0,1,2,2,37.51867674,127.0869928
,2014109,2013,자전거,서울특별시 송파구28,서울특별시 송파구 송파동(수림빌딩 부근),5,5,0,0,5,0,37.50999303,127.1056692
,2014109,2013,자전거,서울특별시 송파구29,서울특별시 송파구 신천동(올림픽대로-일반국도3호선램프(1 부근),4,4,0,2,1,1,37.51608949,127.0980814
,2014109,2013,자전거,서울특별시 송파구30,서울특별시 송파구 풍납동(천호사거리 부근),4,4,0,1,3,0,37.53852947,127.1234074
,2014109,2013,자전거,서울특별시 송파구31,서울특별시 송파구 가락동(가락본동한화오벨리스크앞 부근),4,4,0,1,2,1,37.49410919,127.121778
,2014109,2013,자전거,서울특별시 송파구32,서울특별시 송파구 거여동(거여사거리_오금로_진입 부근),4,4,0,0,3,1,37.49409192,127.1421266
,2014109,2013,자전거,서울특별시 강동구1,서울특별시 강동구 성내동(길동사거리_둔촌로_진입_2 부근),8,8,0,4,4,0,37.53328431,127.1382023
,2014109,2013,자전거,서울특별시 강동구2,서울특별시 강동구 둔촌동(둔촌사거리 부근),7,7,0,5,1,1,37.52167669,127.1343222
,2014109,2013,자전거,서울특별시 강동구3,서울특별시 강동구 천호동(천호시장 부근),6,6,0,4,2,0,37.54048696,127.1269974
,2014109,2013,자전거,서울특별시 강동구4,서울특별시 강동구 성내동(다성빌딩 부근),6,6,0,3,3,0,37.52338226,127.1290875
,2014109,2013,자전거,서울특별시 강동구5,서울특별시 강동구 길동(천동초교입구 부근),6,6,0,2,4,0,37.53994933,127.1408888
,2014109,2013,자전거,서울특별시 강동구6,서울특별시 강동구 둔촌동(둔촌고교입구_일반국도43호선_진 부근),6,6,0,2,4,0,37.53515688,127.1447828
,2014109,2013,자전거,서울특별시 강동구7,서울특별시 강동구 천호동(천호동공원 부근),5,5,0,2,3,0,37.54544253,127.1257841
,2014109,2013,자전거,서울특별시 강동구8,서울특별시 강동구 성내동(삼성A상가 부근),5,5,0,1,4,0,37.53134329,127.1273244
,2014109,2013,자전거,서울특별시 강동구9,서울특별시 강동구 고덕동(E마트 부근),4,4,0,3,1,0,37.5558111,127.1584182
,2014109,2013,자전거,서울특별시 강동구10,서울특별시 강동구 둔촌동(신성은하수아파트(101동) 부근),4,4,0,2,2,0,37.52890725,127.140738
,2014109,2013,자전거,서울특별시 강동구11,서울특별시 강동구 성내동(둔촌동역 부근),4,4,0,2,2,0,37.52917778,127.1353857
,2014109,2013,자전거,서울특별시 강동구12,서울특별시 강동구 천호동(천일초교 부근),4,4,0,2,2,0,37.54440806,127.1324504
,2014110,2013,보행어린이,서울특별시 종로구1,서울특별시 종로구 사직동(매동길-일반국도48호선진입로 부근),3,3,0,2,1,0,37.57604078,126.9690755
,2014110,2013,보행어린이,서울특별시 중구1,서울특별시 중구 신당동(남양알로에 부근),5,5,0,3,1,1,37.56043887,127.0126782
,2014110,2013,보행어린이,서울특별시 중구2,서울특별시 중구 신당동(약수역_다산로_진출_2 부근),4,5,0,2,3,0,37.55571766,127.0113294
,2014110,2013,보행어린이,서울특별시 광진구1,서울특별시 광진구 중곡동(신성시장 부근),3,3,0,1,2,0,37.5579519,127.0888799
,2014110,2013,보행어린이,서울특별시 동대문구1,서울특별시 동대문구 장안동(나나약국 부근),4,5,0,3,2,0,37.56759696,127.0723271
,2014110,2013,보행어린이,서울특별시 동대문구2,서울특별시 동대문구 이문동(외대앞역앞교차로 부근),4,4,0,3,0,1,37.59468904,127.0645326
,2014110,2013,보행어린이,서울특별시 중랑구1,서울특별시 중랑구 신내동(중랑구청사거리 부근),4,4,0,1,3,0,37.60674069,127.0952531
,2014110,2013,보행어린이,서울특별시 성북구1,서울특별시 성북구 정릉동(정릉입구 부근),4,4,0,1,3,0,37.60461212,127.0123033
,2014110,2013,보행어린이,서울특별시 성북구2,서울특별시 성북구 돈암동(한신한진아파트208동 부근),3,3,0,2,1,0,37.59709397,127.012437
,2014110,2013,보행어린이,서울특별시 강북구1,서울특별시 강북구 미아동(삼양입구사거리 부근),3,4,0,1,2,1,37.61691447,127.0302107
,2014110,2013,보행어린이,서울특별시 강북구2,서울특별시 강북구 미아동(삼양시장 부근),3,4,0,0,4,0,37.62392482,127.0186071
,2014110,2013,보행어린이,서울특별시 강북구3,서울특별시 강북구 번동(번동주공아파트(306동) 부근),3,3,0,0,3,0,37.62808009,127.0408301
,2014110,2013,보행어린이,서울특별시 도봉구1,서울특별시 도봉구 쌍문동(동광판유리 부근),4,4,0,1,2,1,37.65060549,127.026577
,2014110,2013,보행어린이,서울특별시 도봉구2,서울특별시 도봉구 도봉동(도봉보건소 부근),3,3,0,1,2,0,37.65719857,127.037893
,2014110,2013,보행어린이,서울특별시 은평구1,서울특별시 은평구 응암동(선학수련원 부근),4,4,0,2,0,2,37.60148466,126.9287205
,2014110,2013,보행어린이,서울특별시 은평구2,서울특별시 은평구 갈현동(선일여고입구 부근),3,5,0,3,2,0,37.61911422,126.9153306
,2014110,2013,보행어린이,서울특별시 은평구3,서울특별시 은평구 불광동(연천초교길-연서로진입로 부근),3,3,0,0,1,2,37.62165642,126.9264385
,2014110,2013,보행어린이,서울특별시 양천구1,서울특별시 양천구 신월동(월정초교정문앞 부근),5,5,0,1,3,1,37.53341185,126.8362931
,2014110,2013,보행어린이,서울특별시 강서구1,서울특별시 강서구 화곡동(상록수주택 부근),4,4,0,2,1,1,37.54259048,126.846733
,2014110,2013,보행어린이,서울특별시 강서구2,서울특별시 강서구 화곡동(화곡역_화곡로_진입_2 부근),3,3,0,1,2,0,37.54102137,126.8399757
,2014110,2013,보행어린이,서울특별시 구로구1,서울특별시 구로구 구로동(두산아파트 부근),4,4,0,2,1,1,37.48886032,126.8902966
,2014110,2013,보행어린이,서울특별시 구로구2,서울특별시 구로구 구로동(구로4동우체국 부근),3,3,0,0,3,0,37.48889827,126.8837129
,2014110,2013,보행어린이,서울특별시 금천구1,서울특별시 금천구 독산동(독산목화아파트 부근),4,4,0,4,0,0,37.47613734,126.903474
,2014110,2013,보행어린이,서울특별시 영등포구1,서울특별시 영등포구 여의도동(마포대교남단 부근),4,4,0,0,2,2,37.52937073,126.9293718
,2014110,2013,보행어린이,서울특별시 영등포구2,서울특별시 영등포구 신길동(신흥제4동사무소 부근),3,3,0,2,1,0,37.50764643,126.9111155
,2014110,2013,보행어린이,서울특별시 동작구1,서울특별시 동작구 흑석동(중앙대부속중학교 부근),3,3,0,0,2,1,37.50410513,126.960819
,2014110,2013,보행어린이,서울특별시 송파구1,서울특별시 송파구 문정동(대명빌딩 부근),3,3,0,3,0,0,37.48309,127.1287305
,2014110,2013,보행어린이,서울특별시 강동구1,서울특별시 강동구 성내동(성일초교 부근),3,3,0,2,0,1,37.53170516,127.1302553
,2014117,2013,무단횡단,서울 서울중부1,서울특별시 중구 신당동(운동장평화시장 부근),9,11,0,6,5,0,37.56781301,127.0128698
,2014117,2013,무단횡단,서울 서울중부2,서울특별시 중구 신당동(신당중앙시장 부근),6,6,0,5,1,0,37.5655691,127.0186092
,2014117,2013,무단횡단,서울 서울중부3,서울특별시 중구 쌍림동(퇴계로5가_퇴계로_진출_1 부근),5,5,0,5,0,0,37.56347004,127.0028285
,2014117,2013,무단횡단,서울 서울남대문1,서울특별시 중구 중림동(중림삼거리_청파로_진입 부근),3,3,0,2,1,0,37.55994834,126.9683179
,2014117,2013,무단횡단,서울 서울남대문2,서울특별시 중구 남대문로4가(숭례문_남대문로_진입_1 부근),2,2,0,1,1,0,37.5610159,126.9776565
,2014117,2013,무단횡단,서울 서울종로1,서울특별시 종로구 낙원동(종로2가 부근),23,29,0,17,11,1,37.57024294,126.9875746
,2014117,2013,무단횡단,서울 서울종로2,서울특별시 종로구 서린동(종로구청입구 부근),13,13,1,8,4,0,37.56999705,126.9799619
,2014117,2013,무단횡단,서울 서울혜화1,서울특별시 종로구 숭인동(동묘앞역 부근),17,17,1,7,5,4,37.57311447,127.0160388
,2014117,2013,무단횡단,서울 서울혜화2,서울특별시 종로구 종로5가(종로5가 부근),13,13,2,8,1,2,37.57083828,127.0018278
,2014117,2013,무단횡단,서울 서울혜화3,서울특별시 종로구 종로6가(동대문로터리 부근),10,12,1,5,4,2,37.57153104,127.0093062
,2014117,2013,무단횡단,서울 서울혜화4,서울특별시 종로구 종로4가(종묘공원 부근),8,9,0,4,4,1,37.57055501,126.9943054
,2014117,2013,무단횡단,서울 서울서대문1,서울특별시 서대문구 현저동(성천교회 부근),8,8,3,4,0,1,37.57368888,126.9584423
,2014117,2013,무단횡단,서울 서울서대문2,서울특별시 서대문구 천연동(금화초교앞 부근),8,8,2,4,1,1,37.5693334,126.9628535
,2014117,2013,무단횡단,서울 서울서대문3,서울특별시 서대문구 신촌동(연세대 부근),7,7,0,2,4,1,37.56043127,126.9370187
,2014117,2013,무단횡단,서울 서울서대문4,서울특별시 서대문구 남가좌동(명지대체육관 부근),4,4,0,3,1,0,37.57942502,126.9238406
,2014117,2013,무단횡단,서울 서울서부1,서울특별시 은평구 응암동(서운빌딩 부근),4,4,0,1,3,0,37.60098169,126.9249886
,2014117,2013,무단횡단,서울 서울서부2,서울특별시 은평구 신사동(신사사거리 부근),4,4,0,1,3,0,37.5962444,126.9093246
,2014117,2013,무단횡단,서울 서울용산1,서울특별시 용산구 한강로2가(전자상가입구 부근),7,8,1,4,3,0,37.5310544,126.9692955
,2014117,2013,무단횡단,서울 서울용산2,서울특별시 용산구 한남동(순천향병원 부근),5,5,0,4,1,0,37.53334297,127.0049645
,2014117,2013,무단횡단,서울 서울성북1,서울특별시 성북구 보문동1가(보문역 부근),8,8,0,4,4,0,37.5855512,127.0198744
,2014117,2013,무단횡단,서울 서울강북1,서울특별시 강북구 미아동(삼양사거리 부근),10,11,0,7,3,1,37.62092933,127.0204369
,2014117,2013,무단횡단,서울 서울강북2,서울특별시 강북구 미아동(오치과의원 부근),8,8,1,3,4,0,37.6207589,127.0284196
,2014117,2013,무단횡단,서울 서울강북3,서울특별시 강북구 수유동(김홍석치과 부근),7,14,1,5,8,0,37.64111967,127.0290155
,2014117,2013,무단횡단,서울 서울강북4,서울특별시 강북구 수유동(광산사거리_4.19길_진입_1 부근),6,6,1,4,1,0,37.64303445,127.0226239
,2014117,2013,무단횡단,서울 서울강북5,서울특별시 강북구 수유동(4.19탑 부근),6,7,0,4,2,1,37.64574979,127.0106229
,2014117,2013,무단횡단,서울 서울강북6,서울특별시 강북구 번동(번동프라자약국 부근),5,6,0,4,2,0,37.63470186,127.0353078
,2014117,2013,무단횡단,서울 서울동대문1,서울특별시 동대문구 용두동(경동시장_고산자로_진입_1 부근),10,11,0,9,2,0,37.57617676,127.0383039
,2014117,2013,무단횡단,서울 서울동대문2,서울특별시 동대문구 휘경동(외국어대 부근),8,8,0,6,2,0,37.59491754,127.0591449
,2014117,2013,무단횡단,서울 서울동대문3,서울특별시 동대문구 용두동(시립동부병원앞교차로_무학로_진 부근),4,4,1,3,0,0,37.5740319,127.0307498
,2014117,2013,무단횡단,서울 서울동대문4,서울특별시 동대문구 청량리동(영휘원 부근),4,4,1,2,1,0,37.58681258,127.0446998
,2014117,2013,무단횡단,서울 서울광진1,서울특별시 광진구 화양동(건대입구역 부근),9,10,0,7,2,1,37.54022407,127.0706399
,2014117,2013,무단횡단,서울 서울광진2,서울특별시 광진구 구의동(구의사거리 부근),7,7,1,5,1,0,37.54455305,127.0851371
,2014117,2013,무단횡단,서울 서울마포1,서울특별시 마포구 공덕동(국민서관앞삼거리 부근),4,5,1,2,2,0,37.54447872,126.9499489
,2014117,2013,무단횡단,서울 서울영등포1,서울특별시 영등포구 영등포동3가(선한치과 부근),24,27,0,16,8,3,37.51919859,126.9086369
,2014117,2013,무단횡단,서울 서울영등포2,서울특별시 영등포구 영등포동(청과시장입구 부근),11,11,0,8,2,1,37.51573568,126.9048004
,2014117,2013,무단횡단,서울 서울영등포3,서울특별시 영등포구 문래동3가(영등포유통상가 부근),8,9,1,6,2,0,37.52146095,126.895388
,2014117,2013,무단횡단,서울 서울영등포4,서울특별시 영등포구 신길동(도림신용협동조합 부근),7,8,0,3,5,0,37.50375942,126.910123
,2014117,2013,무단횡단,서울 서울영등포5,서울특별시 영등포구 신길동(대진목재 부근),5,8,0,1,5,2,37.50507464,126.9024406
,2014117,2013,무단횡단,서울 서울금천1,서울특별시 금천구 시흥동(시흥사거리 부근),9,9,1,4,4,0,37.45513691,126.899989
,2014117,2013,무단횡단,서울 서울금천2,서울특별시 금천구 시흥동(백산주유소 부근),6,6,0,4,2,0,37.44951491,126.9020754
,2014117,2013,무단횡단,서울 서울성동1,서울특별시 성동구 성수동2가(화양사거리 부근),12,12,0,8,3,1,37.54763407,127.0671774
,2014117,2013,무단횡단,서울 서울성동2,서울특별시 성동구 성수동1가(성수메디칼 부근),3,3,2,1,0,0,37.53936142,127.0531326
,2014117,2013,무단횡단,서울 서울동작1,서울특별시 동작구 노량진동(노량진삼거리_노량진로_진입 부근),7,9,0,7,2,0,37.51355273,126.9416809
,2014117,2013,무단횡단,서울 서울중랑1,서울특별시 중랑구 중화동(중화역 부근),9,9,0,5,3,1,37.60149611,127.0787772
,2014117,2013,무단횡단,서울 서울중랑2,서울특별시 중랑구 신내동(원린원광사회복지관 부근),7,7,0,4,3,0,37.60458319,127.0953839
,2014117,2013,무단횡단,서울 서울중랑3,서울특별시 중랑구 면목동(중랑전화국 부근),4,4,0,1,3,0,37.59118888,127.0800988
,2014117,2013,무단횡단,서울 서울관악1,서울특별시 관악구 신림동(신림역 부근),27,31,0,19,11,1,37.48411667,126.929482
,2014117,2013,무단횡단,서울 서울관악2,서울특별시 관악구 봉천동(현대시장입구 부근),12,12,0,8,4,0,37.48287873,126.9457994
,2014117,2013,무단횡단,서울 서울관악3,서울특별시 관악구 신림동(난곡우체국앞 부근),10,10,0,4,5,1,37.47777457,126.9154496
,2014117,2013,무단횡단,서울 서울강남1,서울특별시 강남구 논현동(청하빌딩 부근),6,6,2,3,0,1,37.50748658,127.0232011
,2014117,2013,무단횡단,서울 서울강남2,서울특별시 강남구 논현동(영일빌딩 부근),4,4,1,0,3,0,37.51756721,127.0190694
,2014117,2013,무단횡단,서울 서울강서1,서울특별시 강서구 화곡동(화곡역_화곡로_진입_1 부근),8,9,1,5,3,0,37.54167319,126.8410735
,2014117,2013,무단횡단,서울 서울강서2,서울특별시 강서구 화곡동(화곡사거리 부근),6,6,0,3,1,2,37.53072594,126.8473103
,2014117,2013,무단횡단,서울 서울강동1,서울특별시 강동구 길동(강동성심병원 부근),11,11,0,9,2,0,37.53489053,127.1352602
,2014117,2013,무단횡단,서울 서울송파1,서울특별시 송파구 방이동(방이역 부근),4,4,0,4,0,0,37.50874181,127.1255711
,2014117,2013,무단횡단,서울 서울송파2,서울특별시 송파구 석촌동(석촌역_일반국도3호선_진입_1 부근),4,4,0,2,1,1,37.50639725,127.1058619
,2014117,2013,무단횡단,서울 서울종암1,서울특별시 성북구 석관동(석관동제일은행 부근),7,8,0,4,4,0,37.6071803,127.060718
,2014117,2013,무단횡단,서울 서울구로1,서울특별시 구로구 가리봉동(만민중앙교회 부근),19,22,1,15,6,0,37.48076445,126.8916521
,2014117,2013,무단횡단,서울 서울구로2,서울특별시 구로구 오류동(오류동역 부근),8,9,0,4,5,0,37.49183388,126.8408583
,2014117,2013,무단횡단,서울 서울구로3,서울특별시 구로구 개봉동(국민빌딩 부근),5,5,1,3,1,0,37.48629695,126.8564781
,2014117,2013,무단횡단,서울 서울구로4,서울특별시 구로구 온수동(온수역 부근),5,5,0,4,1,0,37.4920899,126.8229407
,2014117,2013,무단횡단,서울 서울구로5,서울특별시 구로구 고척동(의성빌딩 부근),5,5,0,2,3,0,37.50035399,126.8665808
,2014117,2013,무단횡단,서울 서울서초1,서울특별시 서초구 양재동(양재플라자 부근),8,8,1,6,0,1,37.48305943,127.0351339
,2014117,2013,무단횡단,서울 서울서초2,서울특별시 서초구 서초동(서초3동사거리 부근),7,8,0,7,1,0,37.48382735,127.0096009
,2014117,2013,무단횡단,서울 서울양천1,서울특별시 양천구 신정동(신정네거리역 부근),12,13,0,7,5,1,37.52092955,126.8524062
,2014117,2013,무단횡단,서울 서울양천2,서울특별시 양천구 신월동(강월초교입구사거리 부근),6,6,0,4,2,0,37.51748403,126.8390752
,2014117,2013,무단횡단,서울 서울노원1,서울특별시 노원구 상계동(상계7동사무소 부근),14,14,1,9,3,1,37.65614311,127.0668737
,2014117,2013,무단횡단,서울 서울노원2,서울특별시 노원구 공릉동(공릉동부아파트 부근),12,12,0,3,9,0,37.62785238,127.0780634
,2014117,2013,무단횡단,서울 서울도봉1,서울특별시 도봉구 도봉동(도봉시장 부근),8,8,1,6,1,0,37.67444109,127.0475433
,2014117,2013,무단횡단,서울 서울은평1,서울특별시 은평구 대조동(불광역 부근),16,19,0,12,5,2,37.61057041,126.9298699
